Date,Record Number,Record Type,Status,Address,parcel_id,site_address,Site_city,Site_zip Code,mail_address,mail_city,mail_state,mail_zip,land_value,bldg_value,total_market_value
4/30/2020,COD2020-00689,Code Enforcement Case,Abated,5601 Cushing Pkwy,,,,,,,,,,,
4/30/2020,COD2020-00690,Code Enforcement Case,Abated,40363 Blacow Rd,,,,,,,,,,,
4/30/2020,COD2020-00691,Code Enforcement Case,Abated,40377 Blacow Rd,,,,,,,,,,,
4/30/2020,COD2020-00692,Code Enforcement Case,Abated,4167 Hawkins St,,,,,,,,,,,
4/30/2020,COD2020-00693,Code Enforcement Case,Abated,811 Seville Pl,,,,,,,,,,,
4/30/2020,COD2020-00694,Code Enforcement Case,Abated,37358 Fremont Blvd,,,,,,,,,,,
4/29/2020,ENV2020-00292,Environmental Case,Received,42926 Everglades Park Dr,,,,,,,,,,,
4/28/2020,COD2020-00686,Code Enforcement Case,Unfounded,4525 Virio Cmn,,,,,,,,,,,
4/28/2020,COD2020-00685,Code Enforcement Case,Enforcement,151 Linmore Dr,,,,,,,,,,,
4/28/2020,COD2020-00684,Code Enforcement Case,Abated,4322 Fairwood St,,,,,,,,,,,
4/28/2020,COD2020-00683,Code Enforcement Case,Under Investigation,842 Boggs Ave,519-1687-3,842 BOGGS AVE,FREMONT,94539,4134 ASHFORD CIR,HOLLISTER,CA,95023,"$756,062 ","$1,514,934 ","$2,270,996 "
4/28/2020,COD2020-00682,Code Enforcement Case,Unfounded,35336 Cabrillo Dr,,,,,,,,,,,
4/28/2020,COD2020-00681,Code Enforcement Case,Abated,37807 Granville Dr,,,,,,,,,,,
4/28/2020,COD2020-00680,Code Enforcement Case,Unfounded,37807 Granville Dr,,,,,,,,,,,
4/28/2020,COD2020-00679,Code Enforcement Case,Referred,42745 Boscell Rd,,,,,,,,,,,
4/28/2020,COD2020-00678,Code Enforcement Case,Unfounded,40577 Albrae St,,,,,,,,,,,
4/22/2020,COD2020-00677,Code Enforcement Case,Final Processing,2100 Peralta Blvd,,,,,,,,,,,
4/22/2020,COD2020-00676,Code Enforcement Case,Unfounded,2100 Peralta Blvd,,,,,,,,,,,
4/21/2020,COD2020-00675,Code Enforcement Case,Unfounded,193 Grau Dr,,,,,,,,,,,
4/21/2020,COD2020-00674,Code Enforcement Case,Unfounded,40181 Lucinda Ct,,,,,,,,,,,
4/21/2020,COD2020-00673,Code Enforcement Case,Abated,1190 Beethoven Cmn # 107,,,,,,,,,,,
4/21/2020,COD2020-00672,Code Enforcement Case,Unfounded,3938 Northumberland Ter,543-447-64,3938 NORTHUMBERLAND TER,FREMONT,94555,1 HARBOR DR 105,SAUSALITO,CA,94965,"$19,289 ","$85,355 ","$104,644 "
4/21/2020,COD2020-00671,Code Enforcement Case,Unfounded,44733 Aguila Ter,,,,,,,,,,,
4/21/2020,COD2020-00670,Code Enforcement Case,Unfounded,5567 Greeley Pl,,,,,,,,,,,
4/21/2020,COD2020-00669,Code Enforcement Case,Unfounded,43551 Mission Blvd,,,,,,,,,,,
4/21/2020,COD2020-00668,Code Enforcement Case,Final Processing,38623 Fremont Blvd,,,,,,,,,,,
4/21/2020,COD2020-00667,Code Enforcement Case,Unfounded,3577 Braxton Cmn,,,,,,,,,,,
4/21/2020,COD2020-00666,Code Enforcement Case,Enforcement,4934 Nelson St,,,,,,,,,,,
4/21/2020,COD2020-00665,Code Enforcement Case,Unfounded,3230 Darby Cmn,,,,,,,,,,,
4/20/2020,COD2020-00664,Code Enforcement Case,Under Investigation,3628 Mission View Dr,,,,,,,,,,,
4/20/2020,COD2020-00663,Code Enforcement Case,Under Investigation,38280 Corrigan Ct,,,,,,,,,,,
4/20/2020,COD2020-00662,Code Enforcement Case,Abated,972 Sundance Dr,,,,,,,,,,,
4/9/2020,COD2020-00661,Code Enforcement Case,Abated,35871 Adobe Dr,,,,,,,,,,,
4/8/2020,COD2020-00660,Code Enforcement Case,Under Investigation,5528 Beau Ct,,,,,,,,,,,
4/7/2020,COD2020-00659,Code Enforcement Case,Abated,41907 Via San Carlos,,,,,,,,,,,
4/7/2020,COD2020-00658,Code Enforcement Case,Unfounded,40022 Catalina Pl,,,,,,,,,,,
4/7/2020,COD2020-00657,Code Enforcement Case,Abated,35335 Santiago St,543-391-36,35335 SANTIAGO ST,FREMONT,94536,35335 SANTIAGO ST,FREMONT,CA,94536,"$175,500 ","$409,500 ","$578,000 "
4/7/2020,COD2020-00656,Code Enforcement Case,Unfounded,4432 Cordova Pl,,,,,,,,,,,
4/7/2020,COD2020-00655,Code Enforcement Case,Abated,5402 Borgia Rd,,,,,,,,,,,
4/7/2020,COD2020-00653,Code Enforcement Case,Abated,791 Saltillo Pl,,,,,,,,,,,
4/7/2020,COD2020-00654,Code Enforcement Case,Unfounded,972 Sundance Dr,,,,,,,,,,,
4/1/2020,COD2020-00652,Code Enforcement Case,Unfounded,34601 Hurst Ave,,,,,,,,,,,
3/31/2020,COD2020-00651,Code Enforcement Case,Unfounded,37019 Blacow Rd,,,,,,,,,,,
3/31/2020,COD2020-00650,Code Enforcement Case,Unfounded,962 Sundance Dr,,,,,,,,,,,
3/31/2020,COD2020-00649,Code Enforcement Case,Unfounded,3801 Peralta Blvd,,,,,,,,,,,
3/30/2020,COD2020-00639,Code Enforcement Case,Abated,4543 Alhambra Dr,,,,,,,,,,,
3/30/2020,COD2020-00640,Code Enforcement Case,Unfounded,41191 Fremont Blvd,,,,,,,,,,,
3/30/2020,COD2020-00641,Code Enforcement Case,Abated,41191 Fremont Blvd,,,,,,,,,,,
3/30/2020,COD2020-00642,Code Enforcement Case,Enforcement,4926 Hyde Park Dr,,,,,,,,,,,
3/30/2020,COD2020-00643,Code Enforcement Case,Unfounded,4934 Hyde Park Dr,,,,,,,,,,,
3/30/2020,COD2020-00644,Code Enforcement Case,Unfounded,4546 Peralta Blvd,,,,,,,,,,,
3/30/2020,COD2020-00645,Code Enforcement Case,Unfounded,3331 Baylis St,,,,,,,,,,,
3/30/2020,COD2020-00646,Code Enforcement Case,Unfounded,4667 Portola Dr,,,,,,,,,,,
3/30/2020,COD2020-00647,Code Enforcement Case,Abated,136 Linmore Dr,,,,,,,,,,,
3/30/2020,COD2020-00648,Code Enforcement Case,Abated,4179 Nicolet Ave,,,,,,,,,,,
3/27/2020,COD2020-00634,Code Enforcement Case,Abated,148 King Ave,,,,,,,,,,,
3/27/2020,COD2020-00635,Code Enforcement Case,Unfounded,421 Crystalline Dr,,,,,,,,,,,
3/27/2020,COD2020-00636,Code Enforcement Case,Abated,1933 Utah Way,,,,,,,,,,,
3/27/2020,COD2020-00637,Code Enforcement Case,Abated,35632 Runckel Ln,,,,,,,,,,,
3/27/2020,COD2020-00638,Code Enforcement Case,Unfounded,45024 Cougar Cir,,,,,,,,,,,
3/24/2020,COD2020-00633,Code Enforcement Case,Abated,41200 Blacow Rd,,,,,,,,,,,
3/23/2020,COD2020-00632,Code Enforcement Case,Referred,4886 Los Arboles Pl,,,,,,,,,,,
3/13/2020,COD2020-00631,Code Enforcement Case,Unfounded,2942 Cheswycke Ter # 260,,,,,,,,,,,
3/12/2020,COD2020-00627,Code Enforcement Case,Unfounded,41247 Roberts Ave,,,,,,,,,,,
3/12/2020,COD2020-00628,Code Enforcement Case,Unfounded,41212 Fremont Blvd,,,,,,,,,,,
3/12/2020,COD2020-00629,Code Enforcement Case,Referred,43528 Fremont Blvd,,,,,,,,,,,
3/12/2020,COD2020-00630,Code Enforcement Case,Enforcement,43516 Fremont Blvd,,,,,,,,,,,
3/11/2020,COD2020-00624,Code Enforcement Case,Abated,44990 Naragansett Ct,,,,,,,,,,,
3/11/2020,COD2020-00625,Code Enforcement Case,Abated,6200 Paseo Padre Pkwy,,,,,,,,,,,
3/11/2020,COD2020-00626,Code Enforcement Case,Referred,3670 Darwin Dr,,,,,,,,,,,
3/10/2020,COD2020-00617,Code Enforcement Case,Unfounded,44942 Naragansett Ct,,,,,,,,,,,
3/10/2020,COD2020-00618,Code Enforcement Case,Unfounded,46177 Warm Springs Blvd,,,,,,,,,,,
3/10/2020,COD2020-00619,Code Enforcement Case,Unfounded,5620 Chestnut Cmn,,,,,,,,,,,
3/10/2020,COD2020-00620,Code Enforcement Case,Under Investigation,38746 Buckboard Cmn,,,,,,,,,,,
3/10/2020,COD2020-00621,Code Enforcement Case,Unfounded,41001 Chapel Way,,,,,,,,,,,
3/10/2020,COD2020-00622,Code Enforcement Case,Unfounded,376 Guadalupe Ter,,,,,,,,,,,
3/10/2020,COD2020-00623,Code Enforcement Case,Unfounded,42629 Montevideo Ct,,,,,,,,,,,
3/9/2020,COD2020-00616,Code Enforcement Case,Enforcement,3909 Stevenson Blvd,,,,,,,,,,,
3/9/2020,COD2020-00615,Code Enforcement Case,Unfounded,,,,,,,,,,,,
3/9/2020,COD2020-00614,Code Enforcement Case,Unfounded,4171 Cushing Pkwy,,,,,,,,,,,
3/9/2020,COD2020-00613,Code Enforcement Case,Abated,40501 Fremont Blvd # D,,,,,,,,,,,
3/9/2020,COD2020-00612,Code Enforcement Case,Abated,34253 Fremont Blvd,,,,,,,,,,,
3/9/2020,COD2020-00611,Code Enforcement Case,Abated,43446 Grimmer Blvd,,,,,,,,,,,
3/9/2020,COD2020-00610,Code Enforcement Case,Abated,3910 Lake Arrowhead Ave,,,,,,,,,,,
3/9/2020,COD2020-00609,Code Enforcement Case,Enforcement,3667 Thornton Ave,,,,,,,,,,,
3/9/2020,COD2020-00608,Code Enforcement Case,Abated,39818 Ogden Dr,501-969-21,39818 OGDEN DR,FREMONT,94538,39818 OGDEN DR,FREMONT,CA,94538,"$144,225 ","$336,722 ","$473,947 "
3/9/2020,COD2020-00607,Code Enforcement Case,Unfounded,110 Morrison Canyon Rd,,,,,,,,,,,
3/9/2020,COD2020-00606,Code Enforcement Case,Unfounded,333 Anza St,,,,,,,,,,,
3/9/2020,COD2020-00605,Code Enforcement Case,Enforcement,,,,,,,,,,,,
3/9/2020,COD2020-00604,Code Enforcement Case,Unfounded,3673 Norfolk Rd,,,,,,,,,,,
3/5/2020,COD2020-00603,Code Enforcement Case,Unfounded,36150 San Pedro Dr,,,,,,,,,,,
3/5/2020,COD2020-00602,Code Enforcement Case,Abated,37416 Willowood Dr,,,,,,,,,,,
3/5/2020,COD2020-00601,Code Enforcement Case,Abated,45731 Tuscany Ct,,,,,,,,,,,
3/5/2020,COD2020-00600,Code Enforcement Case,Abated,45720 Tuscany Ct,,,,,,,,,,,
3/5/2020,COD2020-00599,Code Enforcement Case,Unfounded,140 Stanford Ave,,,,,,,,,,,
3/5/2020,COD2020-00598,Code Enforcement Case,Unfounded,3037 Locke Ct,,,,,,,,,,,
3/5/2020,COD2020-00597,Code Enforcement Case,Abated,919 Mowry Ave # 64,,,,,,,,,,,
3/4/2020,COD2020-00596,Code Enforcement Case,Referred,39154 Sonora Ct,,,,,,,,,,,
3/3/2020,COD2020-00595,Code Enforcement Case,Under Investigation,40848 Creston St,,,,,,,,,,,
3/2/2020,COD2020-00594,Code Enforcement Case,Abated,37402 Glenmoor Dr,,,,,,,,,,,
2/27/2020,COD2020-00593,Code Enforcement Case,Unfounded,5034 Yellowstone Park Dr,,,,,,,,,,,
2/27/2020,COD2020-00592,Code Enforcement Case,Abated,,,,,,,,,,,,
2/27/2020,COD2020-00591,Code Enforcement Case,Unfounded,40829 Creston St,,,,,,,,,,,
2/27/2020,COD2020-00586,Code Enforcement Case,Abated,39636 Whitecap Way,,,,,,,,,,,
2/27/2020,COD2020-00587,Code Enforcement Case,Unfounded,5142 Roycroft Way,,,,,,,,,,,
2/27/2020,COD2020-00588,Code Enforcement Case,Unfounded,5142 Roycroft Way,,,,,,,,,,,
2/27/2020,COD2020-00589,Code Enforcement Case,Unfounded,47471 Fernald St,,,,,,,,,,,
2/27/2020,COD2020-00590,Code Enforcement Case,Abated,4399 Ingot St,,,,,,,,,,,
2/26/2020,ENV2020-00291,Environmental Case,Referred,39821 Wyatt Ln,,,,,,,,,,,
2/26/2020,COD2020-00583,Code Enforcement Case,Unfounded,43900 Ice House Ter,,,,,,,,,,,
2/26/2020,COD2020-00584,Code Enforcement Case,Enforcement,119 Emory Cmn,,,,,,,,,,,
2/26/2020,COD2020-00585,Code Enforcement Case,Abated,,,,,,,,,,,,
2/26/2020,COD2020-00576,Code Enforcement Case,Abated,37359 Third St,,,,,,,,,,,
2/26/2020,COD2020-00577,Code Enforcement Case,Abated,39821 Wyatt Ln,,,,,,,,,,,
2/26/2020,COD2020-00578,Code Enforcement Case,Unfounded,35992 Niles Blvd,,,,,,,,,,,
2/26/2020,COD2020-00579,Code Enforcement Case,Under Investigation,41951 Mckay St,,,,,,,,,,,
2/26/2020,COD2020-00580,Code Enforcement Case,Under Investigation,41963 Mckay St,,,,,,,,,,,
2/26/2020,COD2020-00581,Code Enforcement Case,Enforcement,992 Scorpion Pl,,,,,,,,,,,
2/26/2020,COD2020-00582,Code Enforcement Case,Abated,36800 Fremont Blvd,,,,,,,,,,,
2/25/2020,COD2020-00575,Code Enforcement Case,Abated,34609 Calcutta Dr,,,,,,,,,,,
2/21/2020,COD2020-00574,Code Enforcement Case,Abated,35605 Beeching Ln,,,,,,,,,,,
2/21/2020,COD2020-00573,Code Enforcement Case,Unfounded,5035 Garden Way,,,,,,,,,,,
2/21/2020,COD2020-00572,Code Enforcement Case,Referred,37120 Fremont Blvd,,,,,,,,,,,
2/21/2020,COD2020-00571,Code Enforcement Case,Abated,5106 Morris Way,,,,,,,,,,,
2/21/2020,COD2020-00570,Code Enforcement Case,Unfounded,40459 Vogel Ct,,,,,,,,,,,
2/21/2020,COD2020-00569,Code Enforcement Case,Under Investigation,872 Seville Pl,,,,,,,,,,,
2/21/2020,COD2020-00568,Code Enforcement Case,Unfounded,937 Sundance Dr,,,,,,,,,,,
2/20/2020,COD2020-00567,Code Enforcement Case,Unfounded,5720 Cushing Pkwy,,,,,,,,,,,
2/20/2020,COD2020-00566,Code Enforcement Case,Referred,5515 Truman Pl,,,,,,,,,,,
2/20/2020,COD2020-00565,Code Enforcement Case,Under Investigation,5672 Coral Ct,,,,,,,,,,,
2/20/2020,COD2020-00564,Code Enforcement Case,Under Investigation,39548 Fremont Blvd # 104,,,,,,,,,,,
2/20/2020,COD2020-00563,Code Enforcement Case,Abated,46709 Rancho Higuera Rd,,,,,,,,,,,
2/20/2020,COD2020-00562,Code Enforcement Case,Abated,4478 Cambria St,,,,,,,,,,,
2/20/2020,COD2020-00561,Code Enforcement Case,Abated,4470 Cambria St,,,,,,,,,,,
2/19/2020,COD2020-00560,Code Enforcement Case,Abated,5143 Roycroft Way,,,,,,,,,,,
2/19/2020,COD2020-00559,Code Enforcement Case,Abated,42447 Alvaniece Ct,,,,,,,,,,,
2/19/2020,COD2020-00558,Code Enforcement Case,Under Investigation,38338 Glenview Dr,,,,,,,,,,,
2/18/2020,COD2020-00557,Code Enforcement Case,Referred,4299 Bay St # 104,,,,,,,,,,,
2/18/2020,COD2020-00556,Code Enforcement Case,Unfounded,42516 Roberts Ave,,,,,,,,,,,
2/18/2020,COD2020-00555,Code Enforcement Case,Unfounded,40053 Spady St,,,,,,,,,,,
2/18/2020,COD2020-00554,Code Enforcement Case,Abated,37272 Maple St,,,,,,,,,,,
2/18/2020,COD2020-00553,Code Enforcement Case,Unfounded,47050 Havasu St,,,,,,,,,,,
2/18/2020,COD2020-00552,Code Enforcement Case,Referred,43211 Calle Dolorosa,,,,,,,,,,,
2/18/2020,COD2020-00551,Code Enforcement Case,Unfounded,151 J St,507-300-9,151 J ST,FREMONT,94536,151 J ST,FREMONT,CA,94536,"$382,500 ","$25,500 ","$408,000 "
2/14/2020,COD2020-00550,Code Enforcement Case,Under Investigation,4258 Mohawk River St,,,,,,,,,,,
2/14/2020,COD2020-00549,Code Enforcement Case,Unfounded,4073 San Francisco Ter,,,,,,,,,,,
2/14/2020,COD2020-00548,Code Enforcement Case,Under Investigation,38920 Godfrey Pl,,,,,,,,,,,
2/14/2020,COD2020-00547,Code Enforcement Case,Abated,41104 Alline St,,,,,,,,,,,
2/14/2020,COD2020-00546,Code Enforcement Case,Unfounded,910 Glenhill Dr,,,,,,,,,,,
2/14/2020,COD2020-00545,Code Enforcement Case,Abated,35555 Morley Pl,,,,,,,,,,,
2/14/2020,COD2020-00544,Code Enforcement Case,Unfounded,499 Enos St,,,,,,,,,,,
2/14/2020,COD2020-00543,Code Enforcement Case,Unfounded,39537 Benavente Ave,,,,,,,,,,,
2/14/2020,COD2020-00542,Code Enforcement Case,Final Processing,45500 Fremont Blvd,,,,,,,,,,,
2/14/2020,COD2020-00541,Code Enforcement Case,Unfounded,42795 Mayfair Park Ave,,,,,,,,,,,
2/14/2020,COD2020-00540,Code Enforcement Case,Under Investigation,4925 Hansen Ave,,,,,,,,,,,
2/14/2020,COD2020-00539,Code Enforcement Case,Abated,2056 Gomes Rd,,,,,,,,,,,
2/13/2020,COD2020-00535,Code Enforcement Case,Abated,34241 Fremont Blvd,,,,,,,,,,,
2/13/2020,COD2020-00536,Code Enforcement Case,Referred,39230 Sundale Dr,,,,,,,,,,,
2/13/2020,COD2020-00537,Code Enforcement Case,Abated,39230 Sundale Dr,,,,,,,,,,,
2/13/2020,COD2020-00538,Code Enforcement Case,Enforcement,4845 Driftwood Dr,,,,,,,,,,,
2/11/2020,COD2020-00534,Code Enforcement Case,Under Investigation,39478 Capstone Cmn,,,,,,,,,,,
2/7/2020,COD2020-00533,Code Enforcement Case,Enforcement,4664 Sterling Ct,,,,,,,,,,,
2/6/2020,COD2020-00532,Code Enforcement Case,Abated,39050 Hastings St,,,,,,,,,,,
2/5/2020,COD2020-00531,Code Enforcement Case,Abated,5663 Greeley Pl,,,,,,,,,,,
2/2/2020,COD2020-00530,Code Enforcement Case,Referred,505 Durham Rd,,,,,,,,,,,
2/1/2020,COD2020-00529,Code Enforcement Case,Referred,505 Durham Rd,,,,,,,,,,,
2/1/2020,COD2020-00528,Code Enforcement Case,Referred,46129 Warm Springs Blvd,,,,,,,,,,,
1/29/2020,COD2020-00527,Code Enforcement Case,Enforcement,4754 Hazelwood Ave,,,,,,,,,,,
1/23/2020,COD2020-00526,Code Enforcement Case,Abated,34812 Warwick Ct,,,,,,,,,,,
1/22/2020,COD2020-00521,Code Enforcement Case,Unfounded,41871 Sherwood St,,,,,,,,,,,
1/22/2020,COD2020-00522,Code Enforcement Case,Abated,47223 Armata St,,,,,,,,,,,
1/22/2020,COD2020-00523,Code Enforcement Case,Referred,4580 Eggers Dr,,,,,,,,,,,
1/22/2020,COD2020-00524,Code Enforcement Case,Unfounded,3656 Darwin Dr,543-311-12,3656 DARWIN DR,FREMONT,94555,528 GLASGOW CT D805,MILPITAS,CA,95035,"$15,917 ","$51,787 ","$67,704 "
1/22/2020,COD2020-00525,Code Enforcement Case,Abated,3742 Lake Mead Dr,,,,,,,,,,,
1/21/2020,COD2020-00501,Code Enforcement Case,Under Investigation,,,,,,,,,,,,
1/21/2020,COD2020-00502,Code Enforcement Case,Unfounded,39350 Civic Center Dr,,,,,,,,,,,
1/21/2020,COD2020-00503,Code Enforcement Case,Unfounded,40555 Grimmer Blvd,,,,,,,,,,,
1/21/2020,COD2020-00504,Code Enforcement Case,Unfounded,41933 Blacow Rd,,,,,,,,,,,
1/21/2020,COD2020-00505,Code Enforcement Case,Enforcement,42700 Boyce Rd,,,,,,,,,,,
1/21/2020,COD2020-00506,Code Enforcement Case,Abated,42800 Boyce Rd,,,,,,,,,,,
1/21/2020,COD2020-00507,Code Enforcement Case,Abated,5016 Crandallwood Dr,,,,,,,,,,,
1/21/2020,COD2020-00508,Code Enforcement Case,Unfounded,42082 Benbow Dr,,,,,,,,,,,
1/21/2020,COD2020-00520,Code Enforcement Case,Enforcement,,,,,,,,,,,,
1/21/2020,COD2020-00519,Code Enforcement Case,Abated,2753 Parkside Dr,,,,,,,,,,,
1/21/2020,COD2020-00518,Code Enforcement Case,Abated,34317 France Way,,,,,,,,,,,
1/21/2020,COD2020-00517,Code Enforcement Case,Abated,34349 France Way,,,,,,,,,,,
1/21/2020,COD2020-00516,Code Enforcement Case,Abated,36948 Niles Blvd,,,,,,,,,,,
1/21/2020,COD2020-00515,Code Enforcement Case,Referred,3956 Lake Mead Dr,,,,,,,,,,,
1/21/2020,COD2020-00514,Code Enforcement Case,Unfounded,33974 Capulet Cir,,,,,,,,,,,
1/21/2020,COD2020-00513,Code Enforcement Case,Abated,33871 Macmillan Way,,,,,,,,,,,
1/21/2020,COD2020-00512,Code Enforcement Case,Abated,41277 Malcolmson St,,,,,,,,,,,
1/21/2020,COD2020-00511,Code Enforcement Case,Unfounded,35842 Cabrillo Dr,,,,,,,,,,,
1/21/2020,COD2020-00510,Code Enforcement Case,Enforcement,2199 Warm Springs Ct,,,,,,,,,,,
1/21/2020,COD2020-00509,Code Enforcement Case,Enforcement,41858 Sherwood St,,,,,,,,,,,
1/17/2020,COD2020-00500,Code Enforcement Case,Unfounded,45405 Industrial Pl # 13,,,,,,,,,,,
1/17/2020,COD2020-00499,Code Enforcement Case,Abated,36063 Carnation Way,,,,,,,,,,,
1/17/2020,COD2020-00498,Code Enforcement Case,Unfounded,35843 Ellmann Pl,,,,,,,,,,,
1/17/2020,COD2020-00497,Code Enforcement Case,Unfounded,4399 Crestwood St,,,,,,,,,,,
1/17/2020,COD2020-00496,Code Enforcement Case,Enforcement,4683 De Silva St,,,,,,,,,,,
1/17/2020,COD2020-00495,Code Enforcement Case,Abated,39687 Logan Dr,,,,,,,,,,,
1/17/2020,COD2020-00494,Code Enforcement Case,Abated,37253 Dutra Way,,,,,,,,,,,
1/17/2020,COD2020-00493,Code Enforcement Case,Referred,41911 Albrae St,,,,,,,,,,,
1/17/2020,COD2020-00492,Code Enforcement Case,Unfounded,3615 Main St # A123,,,,,,,,,,,
1/16/2020,COD2020-00491,Code Enforcement Case,Abated,,,,,,,,,,,,
1/15/2020,COD2020-00490,Code Enforcement Case,Under Investigation,1983 Bishop Ave,,,,,,,,,,,
1/14/2020,COD2020-00489,Code Enforcement Case,Referred,3638 Howe Ct,,,,,,,,,,,
1/6/2020,ENV2020-00290,Environmental Case,Case Closed,43810 Auto Mall Cir,,,,,,,,,,,
